customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C04392,Male,0,Yes,Yes,46,Yes,No phone service,DSL,No internet service,No,No internet service,No,No,No internet service,One year,No,Mailed check,93.59,3584.74,No
C04393,Male,0,Yes,Yes,16,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,94.64,1419.96,No
C04394,Male,0,Yes,Yes,16,No,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,114.26,1894.49,No
C04395,Female,0,Yes,Yes,12,Yes,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Credit card (automatic),23.47,227.65,No
C04396,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Two year,No,Electronic check,78.28,1023.36,No
C04397,Male,0,No,Yes,37,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),61.21,1857.45,No
C04398,Male,0,Yes,No,44,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Two year,No,Bank transfer (automatic),51.39,2304.82,No
C04399,Male,1,Yes,Yes,5,Yes,No,No,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),27.12,128.87,No
C04400,Male,0,No,No,34,Yes,Yes,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),74.83,2316.94,No
C04401,Female,0,Yes,No,13,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,66.38,717.69,No
C04402,Male,0,No,Yes,71,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,28.56,2067.65,No
C04403,Female,0,Yes,Yes,60,No,No,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,79.86,4294.74,No
C04404,Female,1,No,No,14,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),92.53,1139.45,No
C04405,Male,0,Yes,Yes,53,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,95.5,5039.71,No
C04406,Female,0,Yes,Yes,26,No,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,One year,No,Electronic check,109.44,2753.54,Yes
C04407,Female,1,No,Yes,12,Yes,No,No,Yes,No internet service,No internet service,No,No,No,Month-to-month,No,Electronic check,59.36,647.3,No
C04408,Male,0,No,No,30,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),114.26,3401.91,No
C04409,Female,0,Yes,Yes,34,Yes,No phone service,No,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,105.41, ,No
C04410,Female,0,No,No,59,Yes,No,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,47.95,2937.82,No
C04411,Male,0,Yes,Yes,5,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,34.09,148.09,No
C04412,Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),61.97,3571.97,No
C04413,Male,0,Yes,No,57,Yes,Yes,No,Yes,No internet service,Yes,No internet service,Yes,No internet service,Two year,No,Mailed check,58.59,3455.62,No
C04414,Male,0,Yes,No,48,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,76.15,3700.41,No
C04415,Male,1,No,No,22,Yes,No phone service,No,No,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,76.92,1446.51,No
C04416,Female,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),93.75,2582.89,No
C04417,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,69.5,1827.02,Yes
C04418,Male,0,No,No,46,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,One year,No,Mailed check,28.59,1358.51,No
C04419,Female,0,No,No,4,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.69,376.12,No
C04420,Female,0,Yes,Yes,19,Yes,No phone service,No,No,No,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,49.29,934.13,No
C04421,Female,1,Yes,Yes,5,Yes,No,No,Yes,No,Yes,Yes,Yes,No internet service,One year,No,Electronic check,116.1,486.02,No
C04422,Male,0,Yes,Yes,69,Yes,No,No,No,No,No,No internet service,No,No internet service,Two year,No,Mailed check,29.9,1964.31,No
C04423,Male,0,Yes,Yes,58,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No,No,Two year,No,Bank transfer (automatic),114.78,5363.2,No
C04424,Male,0,No,Yes,63,No,Yes,No,No,No internet service,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),27.19,1571.62,No
C04425,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,41.33,577.86,No
C04426,Male,0,No,Yes,3,No,No phone service,No,Yes,No,No internet service,No,No internet service,Yes,Two year,No,Mailed check,22.7,64.19,No
C04427,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),89.22,1322.6,No
C04428,Female,0,No,Yes,13,Yes,No phone service,No,No internet service,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),103.88,1260.39,No
C04429,Female,0,No,No,12,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,61.84,603.76,No
C04430,Female,0,Yes,No,6,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),111.78,609.3,No
C04431,Female,0,No,Yes,43,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),77.62,3427.59,No
C04432,Female,1,No,Yes,14,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,81.63,1040.74,No
C04433,Male,0,No,No,18,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No,No internet service,Two year,Yes,Mailed check,103.39,1888.1,No
C04434,Female,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),47.98,2709.54,No
C04435,Male,0,Yes,No,34,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,53.78,1694.99,No
C04436,Female,0,No,No,34,Yes,Yes,No,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,109.5,3608.21,No
C04437,Female,1,Yes,No,18,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),109.0,2129.17,No
C04438,Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,116.62,1844.99,No
C04439,Female,1,Yes,No,34,Yes,No phone service,DSL,No internet service,Yes,No,No,No internet service,No,One year,No,Electronic check,109.09,3003.87,Yes
C04440,Female,0,Yes,Yes,31,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),30.86,939.81,No
C04441,Female,0,No,No,47,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,101.2,5159.41,No
C04442,Female,0,Yes,No,43,Yes,Yes,No,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,59.39,2801.27,No
C04443,Male,0,No,No,23,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,118.07,2566.93,No
C04444,Female,0,Yes,No,60,Yes,No phone service,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),65.7,3707.15,No
C04445,Male,1,No,No,16,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,73.94,1175.34,Yes
C04446,Female,0,No,Yes,70,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No,Two year,Yes,Bank transfer (automatic),71.51,4838.96,No
C04447,Female,0,Yes,No,49,Yes,Yes,DSL,No internet service,No,No,No,No,No,Two year,No,Electronic check,50.5,2450.32,No
C04448,Male,0,Yes,No,64,Yes,No,DSL,No,No,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),25.58,1738.95,No
C04449,Male,0,No,Yes,31,Yes,No,No,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,108.46,3442.59,No
C04450,Female,0,No,Yes,35,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),99.07,3290.83,No
C04451,Male,0,No,No,12,No,No phone service,No,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,32.09,361.42,No
C04452,Female,0,No,Yes,69,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),96.45,6601.01,No
C04453,Male,0,Yes,No,57,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,81.21,4336.01,No
C04454,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,Two year,No,Mailed check,59.32,722.83,No
C04455,Male,0,Yes,No,36,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),43.66,1265.1,No
C04456,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),104.83,5985.66,No
C04457,Male,1,No,No,39,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,One year,No,Mailed check,88.72,3275.15,No
C04458,Female,1,No,Yes,58,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,73.32,4451.56,No
C04459,Male,0,Yes,No,15,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),79.57,1054.64,No
C04460,Male,0,No,No,61,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,27.2,1587.51,No
C04461,Male,0,No,Yes,3,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.87,178.54,No
C04462,Female,0,Yes,No,44,Yes,No phone service,No,No,No internet service,Yes,No,No internet service,No,Two year,No,Mailed check,37.56,1374.07,No
C04463,Female,1,Yes,No,27,No,No,No,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),39.05,1146.59,No
C04464,Male,0,Yes,Yes,65,Yes,No phone service,No,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,84.79,5822.2,No
C04465,Female,1,Yes,Yes,30,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,110.04,2718.7,No
C04466,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,58.78,119.43,No
C04467,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,Yes,One year,No,Mailed check,38.98,246.74,No
C04468,Male,0,Yes,Yes,23,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),83.52,2110.09,No
C04469,Male,0,No,No,14,No,No phone service,No,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),105.99,1321.7,No
C04470,Female,0,No,No,42,Yes,No,No,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),93.58,3425.79,No
C04471,Female,0,No,Yes,30,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,One year,No,Credit card (automatic),105.74,3078.2,No
C04472,Male,0,Yes,Yes,72,Yes,No,No,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),72.19,5460.36,No
C04473,Male,0,Yes,No,44,Yes,No,DSL,No,No,No,No internet service,No,Yes,Month-to-month,No,Mailed check,93.94,3545.41,No
C04474,Female,0,Yes,Yes,65,Yes,No,No,No,No internet service,No internet service,No,No internet service,No,One year,Yes,Electronic check,32.15,2116.54,No
C04475,Male,0,No,Yes,7,Yes,No phone service,Fiber optic,Yes,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),53.18,304.67,No
C04476,Female,0,Yes,Yes,70,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,57.34,4317.57,No
C04477,Male,1,No,No,56,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),69.64,3214.73,No
C04478,Male,1,Yes,No,29,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),111.84,3484.24,No
C04479,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No,Two year,No,Credit card (automatic),106.3,1711.76,No
C04480,Male,0,No,Yes,68,Yes,No,No,No internet service,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),31.59,2007.26,No
C04481,Female,0,Yes,No,38,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,One year,No,Bank transfer (automatic),35.45,1471.02,No
C04482,Male,0,Yes,No,59,Yes,No,No,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,54.12,3503.18,No
C04483,Male,0,No,No,42,Yes,No phone service,No,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,47.37,1979.7,No
C04484,Male,0,No,No,44,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.09,2953.56,No
C04485,Male,0,Yes,Yes,22,Yes,No,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.18,2286.31,No
C04486,Male,0,Yes,Yes,68,Yes,No,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),115.19,7509.8,No
C04487,Female,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Credit card (automatic),84.01,400.87,Yes
C04488,Female,0,Yes,No,55,Yes,No phone service,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,102.65,5481.16,No
C04489,Male,0,No,Yes,3,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.05,171.72,No
C04490,Female,0,Yes,No,22,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),39.04,870.36,No
C04491,Male,0,No,No,5,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,70.99,359.82,No
C04492,Female,0,Yes,Yes,31,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,74.06,1916.22,No
C04493,Male,0,No,Yes,17,No,No,DSL,No,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),92.99,1535.1,No
C04494,Male,0,Yes,No,14,Yes,No phone service,No,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,40.21,546.34,No
C04495,Female,0,No,No,39,Yes,No,DSL,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.2,2162.99,No
C04496,Male,0,Yes,No,72,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Two year,No,Mailed check,54.77,3255.78,No
C04497,Male,0,Yes,Yes,5,No,No phone service,No,No internet service,Yes,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),114.9,567.58,No
C04498,Male,0,Yes,No,62,Yes,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,62.84,3445.01,No
C04499,Male,0,Yes,Yes,66,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),94.26,5923.17,No
C04500,Male,1,No,No,10,No,No phone service,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,93.83,968.32,Yes
C04501,Female,0,Yes,No,42,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,44.82,1904.45,No
C04502,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),75.76,1012.97,No
C04503,Female,1,Yes,Yes,3,No,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,108.32,317.6,No
C04504,Female,1,Yes,No,62,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,65.99,4462.61,No
C04505,Male,0,No,Yes,67,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,113.46,6438.98,No
C04506,Male,0,Yes,No,40,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),39.66,1675.04,No
C04507,Female,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.49,103.06,No
C04508,Male,0,Yes,Yes,31,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,108.04,3457.09,No
C04509,Female,0,Yes,No,69,Yes,No,DSL,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,103.62,6324.61,No
C04510,Male,0,No,Yes,34,Yes,No,No,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,118.25,3563.64,No
C04511,Male,0,Yes,No,21,Yes,No phone service,No,Yes,No internet service,No internet service,No,No,No,Two year,Yes,Electronic check,86.62,1949.64,No
C04512,Female,0,Yes,Yes,64,Yes,Yes,DSL,No,No,No,No,No internet service,No internet service,One year,Yes,Credit card (automatic),112.61,6543.63,No
C04513,Female,0,Yes,Yes,21,Yes,No,No,Yes,No,No internet service,No,No,No internet service,One year,Yes,Bank transfer (automatic),101.52,1745.84,No
C04514,Female,1,Yes,No,10,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),103.29,1012.43,No
C04515,Female,0,Yes,No,2,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,75.48,126.42,No
C04516,Female,0,No,Yes,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),56.62,470.62,No
C04517,Female,0,Yes,No,59,Yes,No phone service,DSL,Yes,Yes,No,No internet service,Yes,No internet service,Two year,No,Mailed check,112.39,6581.44,No
C04518,Female,0,Yes,No,13,No,No phone service,No,Yes,Yes,No,No,No,No,Two year,No,Electronic check,61.64,851.34,No
