gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,1,-0.28182111828135314,1,2,1,0,2,2,1,1,1,0,0,0,0.76663194587894,0.2458876103299131,0
1,0,1,1,1.150536816907406,1,1,1,1,2,1,1,0,0,0,0,1,-1.3415685620611566,-0.2404034202272519,0
0,0,0,1,0.5298483783256103,0,0,1,1,0,0,2,2,1,0,0,3,0.8851321051487755,1.2724571075086613,0
1,1,1,0,-0.5682927053191049,1,2,0,2,1,2,0,0,1,0,1,3,-1.2502821021585218,-0.8762473379215915,0
1,0,1,1,-0.0430947957498933,1,1,1,0,1,2,1,1,2,1,0,1,-1.49107166997717,-0.8906492259495877,0
1,0,0,0,-1.3799622019260684,1,2,1,2,2,1,1,0,1,0,1,1,1.672951477968874,-0.8897006994192949,0
0,0,1,1,1.7234799909829095,0,0,0,2,0,1,1,2,2,1,0,3,1.606811854190361,3.7573496632229944,0
0,0,0,1,1.00730102338853,1,0,1,1,2,2,0,1,0,1,1,3,-1.5127737340294947,-0.6054851078956373,0
0,0,0,0,0.38661258480673444,1,2,1,1,1,1,1,2,1,0,0,2,-0.1806803738653843,-0.012700927126780016,0
0,0,1,1,1.1982820814136979,1,0,2,1,1,0,1,1,0,2,0,2,-1.0749432037040267,-0.0204575168597072,0
1,0,1,0,0.10014099776898261,0,0,0,2,2,0,2,2,2,0,1,0,-0.034277560813988917,0.1620973584320343,0
0,0,0,1,1.00730102338853,1,2,0,2,1,0,0,1,0,0,1,3,1.1655365517930956,1.5895512103604572,0
0,0,0,1,1.2937726104262819,1,1,0,0,1,2,2,2,2,2,0,2,1.5844208357236773,2.288879054588182,0
0,0,0,1,0.3388673203004424,0,2,2,0,0,1,2,2,0,0,0,0,0.4838161587843619,0.5667702067198607,0
1,0,0,0,-0.37731164729393707,1,2,1,0,0,1,2,0,1,0,0,2,-0.49174329194870253,-0.6150208864457408,0
1,0,0,1,1.055046287894822,1,0,1,0,0,2,2,0,1,0,0,2,0.37633927014427837,1.3681235850757685,0
1,1,1,0,1.6279894619703257,1,1,0,0,1,2,2,1,1,1,0,1,-0.6374571505857388,0.4449883803630936,0
1,0,0,1,-1.3322169374197765,1,0,1,0,0,1,2,1,2,0,1,2,1.4424962263656183,-0.7750636912463312,0
0,1,0,0,-1.4754527309386523,1,2,1,2,2,2,1,2,0,0,1,0,1.305394297908076,-0.9868320611544875,0
1,0,0,0,-0.37731164729393707,1,1,2,1,1,1,0,0,2,0,0,3,0.2192576636703103,-0.12911712411692025,0
0,0,0,0,1.00730102338853,1,1,1,0,2,1,2,1,1,1,1,1,-0.5930195908595505,0.16236676241696954,0
1,0,0,0,-0.9502548213694407,1,0,2,2,1,2,0,0,0,2,0,1,-0.7022188655355325,-0.8877362953624754,0
0,0,0,1,-0.9980000858757326,1,1,0,2,2,2,0,1,2,2,1,2,-1.6064715343823879,-1.1281512890020788,0
1,0,0,0,-1.6186885244575282,1,2,1,1,0,2,1,0,0,2,1,3,1.1155873567520316,-1.1945537587055959,0
1,0,0,0,-0.7592737633442728,0,1,2,0,1,2,0,1,1,0,1,1,-0.155878014948442,-0.5446839960455654,0
1,0,0,1,1.2937726104262819,1,2,1,1,1,2,0,0,0,1,1,3,-0.5916416820308312,0.4027200176433586,0
1,0,0,0,-0.0430947957498933,1,2,2,1,2,2,0,2,1,2,1,2,-0.08388227864787347,0.056260880433621645,0
0,0,1,1,1.1982820814136979,0,2,2,1,1,1,0,1,1,2,0,3,1.125577195760244,1.5704852658432693,0
1,1,1,1,0.2433767912878585,1,0,1,0,2,0,1,0,0,0,0,3,-1.2892080265698338,-0.7032506915120315,0
0,0,1,1,0.2433767912878585,1,0,0,0,0,2,1,2,2,0,0,3,1.2609567381818878,1.3356716300571112,0
0,0,0,1,1.150536816907406,1,0,1,0,2,1,2,1,0,0,0,0,1.399781052675329,2.2760711401377187,0
1,0,0,0,-1.1412358793946085,1,1,1,2,2,1,0,0,0,0,0,0,1.5709862246436668,-0.5669491128838591,0
1,1,0,1,-1.2367264084071925,1,1,1,2,1,1,0,1,2,2,1,2,-0.339828843582431,-0.9838517795711414,1
1,0,0,0,0.8163199653633622,1,1,1,2,0,1,1,1,1,1,1,2,-0.9674663150639434,-0.2692352591983419,0
1,0,0,1,-0.9980000858757326,1,0,2,0,0,2,1,2,2,1,0,2,-0.42284785051275164,-0.8195770871738599,0
0,0,1,0,-1.3799622019260684,1,2,2,1,0,1,1,1,1,2,1,2,-0.5647724598708106,-1.1287686731342221,0
0,0,0,1,1.055046287894822,1,2,1,1,0,0,0,0,1,2,0,2,-1.1100798788363617,-0.1637243110150594,0
1,0,0,0,0.959555758882238,1,0,1,2,1,2,1,1,0,0,1,1,0.3897738812242888,1.1254747833944103,0
0,0,0,1,0.14788626227527457,0,2,1,1,1,0,0,1,0,0,0,0,-0.06459155504580714,0.2590771804257009,0
1,0,0,0,1.055046287894822,1,2,1,2,1,0,1,2,2,0,1,2,1.2892038691706276,1.9915580817140284,0
0,0,0,0,-1.66643378896382,1,0,2,1,0,1,0,2,0,2,0,2,-1.6112942152829046,-1.2861398884175383,0
1,0,0,0,-1.2844716729134844,1,2,1,0,2,0,2,0,0,0,1,1,0.5172304478807981,-0.8885725702323786,0
0,0,1,1,0.3388673203004424,1,0,2,2,0,2,1,2,1,0,0,1,0.9316365281180427,0.6020396784142992,0
1,0,0,0,-1.2367264084071925,1,1,1,2,0,1,2,2,0,1,0,2,0.9195798258667509,-0.8384185283702683,0
1,0,1,0,-1.66643378896382,1,2,1,1,0,2,1,0,1,0,1,1,1.359821696642477,-1.2473401020038444,0
1,1,0,0,0.6253389073381943,1,0,1,0,2,2,1,1,0,2,0,1,0.8134808460553866,1.1078568852962494,1
1,0,0,1,-1.1889811439009006,1,1,1,0,2,0,0,1,1,0,1,0,1.5051910780723334,-0.7269357918542546,0
0,0,0,1,-0.6637832343316888,1,2,1,0,1,0,2,1,0,1,0,3,-0.56546141428517,-0.6967344826264105,0
1,0,1,0,-0.9025095568631487,1,1,1,0,0,2,0,0,1,2,1,2,0.027728336478366773,-0.5870758355917292,0
1,0,0,0,1.1982820814136979,1,2,0,2,0,1,0,0,2,2,0,0,-1.6739890669896196,-0.6207008204614587,0
0,0,1,0,1.1982820814136979,1,1,1,0,0,2,0,0,2,0,0,3,-1.698791425906562,-0.7691199658286976,1
0,0,0,0,0.05239573326269064,1,1,0,1,0,0,0,2,0,2,1,0,-0.8875476029982404,-0.5352436314067931,0
1,0,0,0,1.4370084039451576,1,2,1,2,1,2,1,0,2,2,0,3,-1.3722270335001547,-0.25010757626793995,0
0,0,0,1,0.05239573326269064,1,0,2,1,2,0,0,2,2,0,0,1,-0.8176187299407502,-0.31372059221077325,0
0,0,0,1,1.4370084039451576,1,1,2,0,1,2,1,1,0,0,1,0,-1.1069795839717438,-0.21976033988158922,0
1,0,1,1,1.150536816907406,0,0,1,2,1,0,1,2,2,2,0,2,-1.6236953947413757,-0.5622738312286288,0
1,0,0,1,-1.7141790534701122,0,1,0,1,1,2,0,2,1,1,0,1,1.4407738403297197,-1.2961695742733563,1
1,0,1,1,0.38661258480673444,1,1,1,0,2,0,1,2,0,0,1,1,-1.6943132222132253,-0.8479767572524498,0
1,0,1,1,-0.42505691180022903,1,2,1,2,1,1,2,0,0,2,1,3,0.8379387277651494,0.2253680068106791,0
1,0,0,0,-0.7592737633442728,1,1,1,0,0,1,2,0,1,2,1,0,-1.1934433629738623,-0.9124877864784005,0
0,0,1,1,-1.1412358793946085,1,1,0,0,1,1,2,1,1,0,1,3,1.451108156545112,-0.5135397728704478,1
0,1,1,0,-0.472802176306521,1,0,0,0,0,1,2,2,2,1,0,2,1.3832461467307007,0.13425894665539298,1
1,0,0,1,-1.4277074664323604,1,0,1,0,1,2,1,2,0,1,0,2,0.5520226458059534,-1.0226964666489913,1
1,0,1,0,-0.7115284988379809,1,0,0,1,1,2,1,2,2,0,0,1,0.6160954063413877,-0.29928502868466,0
1,0,1,0,0.7685747008570701,1,2,0,0,0,0,2,2,0,0,1,0,-1.704303061221438,-0.8110908616483999,0
1,0,0,0,-1.5709432599512363,1,0,2,2,0,2,2,0,0,1,0,1,1.703609949407872,-1.10409575818057,0
0,1,0,0,-0.6637832343316888,1,2,1,1,0,2,2,2,0,0,1,2,1.3312300884465575,-0.14906424416816688,0
0,0,1,1,1.5802441974640336,0,2,0,0,0,0,2,0,2,0,1,0,1.3915135997030146,2.2431140526473077,0
1,0,1,1,-0.1863305892687692,1,0,0,2,0,2,1,1,0,0,1,2,0.5706244149936599,0.08952104740708482,0
0,0,1,0,-0.42505691180022903,1,1,1,2,2,1,2,1,2,0,1,0,-0.52343519500924,-0.47829836409110693,0
0,0,1,0,-1.3799622019260684,1,1,0,1,2,1,2,0,0,0,1,1,1.3863464415953184,-0.8389966244212752,0
1,0,1,0,-1.7141790534701122,1,0,1,1,2,2,0,0,1,0,1,1,-0.7087639324719479,-1.2961695742733563,1
1,0,0,0,0.00465046875639867,1,1,1,1,1,2,0,2,2,2,1,2,0.23475913799339934,0.20497749270089324,0
0,0,1,1,1.2460273459199898,0,2,1,1,2,0,1,2,0,2,1,1,-1.376016282779132,-0.4845507815748123,0
0,0,1,1,-0.7115284988379809,1,0,0,0,0,2,2,2,1,2,0,1,1.4848669228487281,0.10697056801466086,0
0,0,0,0,1.5802441974640336,1,2,0,1,2,1,2,2,2,0,0,1,-1.2330582417995342,-0.0850976354951059,0
0,0,0,0,-0.7592737633442728,1,0,2,1,2,0,0,1,1,2,1,3,-0.9405970929039226,-0.8236069217818496,0
1,1,1,0,-0.09084006025618527,1,1,2,2,1,0,2,2,0,0,0,3,0.21891318646313085,0.1774197100752261,0
0,0,0,0,-1.5231979954449444,1,1,2,1,0,0,2,2,0,2,0,2,0.9354257773970199,-1.1087991027508977,0
1,1,1,0,1.1027915524011138,1,2,1,2,1,2,2,0,2,0,1,1,0.43180010050021883,1.2611589778904395,1
0,0,0,0,0.4343578493130264,1,1,1,0,2,2,0,1,1,0,1,1,-0.9151057795726206,-0.15700604914073688,0
0,0,0,1,0.6253389073381943,0,1,0,2,2,2,0,0,1,0,1,3,-1.7194600583373472,-0.8845595733734475,0
1,0,0,0,0.5298483783256103,1,2,1,0,1,0,2,2,0,2,1,3,0.911312372894437,1.2081144557732948,0
1,0,0,0,-1.4754527309386523,1,2,2,2,1,0,2,1,1,1,1,0,1.7049878582365914,-0.9371607014320529,0
0,0,0,0,0.9118104943759461,1,2,0,2,0,1,2,2,1,0,1,1,1.094918724321246,1.4462282903749097,0
0,0,1,0,1.055046287894822,1,0,1,1,2,1,2,2,2,0,0,2,-0.12177477143764626,0.9255040629932096,0
1,0,1,0,-0.37731164729393707,0,2,0,2,0,2,1,1,1,1,1,2,1.4214831167276534,0.5587442130019985,0
0,0,0,0,1.6279894619703257,1,0,2,0,2,2,0,0,0,0,0,0,-0.2971136698921414,1.0934437721022143,1
1,0,0,0,-0.9025095568631487,1,0,1,2,2,1,1,0,0,0,1,3,0.10351332205791283,-0.7070391850501833,0
1,1,0,1,-1.66643378896382,1,0,2,1,1,1,1,2,1,0,0,3,-0.06286916900990848,-1.2627298046432698,0
0,0,0,0,-1.3799622019260684,1,2,0,1,2,2,1,0,0,0,0,0,-0.16552337674947518,-1.0948293836154015,0
0,0,1,1,0.8163199653633622,1,0,2,0,2,2,1,1,1,0,1,0,0.9740072246011525,1.7097390631396905,0
1,0,0,0,0.05239573326269064,1,1,0,1,0,2,2,0,1,1,1,3,0.10971391178714865,0.2635560216752492,0
1,0,0,1,0.5298483783256103,1,2,0,2,2,2,2,1,2,0,0,2,-0.6209222446411105,0.009092732737876887,0
1,0,1,1,-0.472802176306521,0,2,0,0,2,1,2,1,2,0,1,0,-0.8248527512915251,-0.7136732581792137,0
1,0,0,1,-0.8070190278505648,1,0,0,1,2,2,2,1,1,0,1,1,-1.5916590144736582,-1.1047468178108302,0
1,0,1,1,-1.1889811439009006,1,2,0,2,2,2,0,2,2,2,1,2,0.30606591987960874,-0.809098394676483,1
1,0,0,0,0.29112205579415046,1,0,1,1,1,1,0,1,0,0,0,3,-0.9226842781305754,-0.3068058899307688,0
0,0,0,1,1.150536816907406,1,2,2,1,2,1,2,1,1,0,1,3,-1.2075669284682322,-0.10433195750287808,0
0,0,1,0,-0.28182111828135314,1,0,2,0,2,2,2,0,2,0,0,0,0.5520226458059534,0.1459892451661149,0
1,0,0,0,1.150536816907406,1,2,1,0,1,2,2,2,2,0,0,3,0.6470983549875653,1.7689462014122286,0
0,0,1,0,1.4370084039451576,1,2,0,0,2,0,2,0,2,2,0,2,0.8940885125354493,2.267562464280181,0
1,0,1,0,-0.09084006025618527,1,0,0,2,1,2,2,1,2,1,0,0,0.029106245307086005,0.0036878152901135925,0
1,0,1,1,-1.0457453503820247,1,1,1,1,0,2,0,2,1,2,0,0,1.3877243504240373,-0.5063837295206055,0
1,0,1,0,-0.9980000858757326,1,2,1,0,2,1,0,0,0,0,0,3,1.534816117889792,-0.2815155908449733,0
0,0,0,1,-1.1412358793946085,1,1,1,2,1,2,2,0,1,1,0,2,1.0859623169345727,-0.6289176420019835,0
0,1,0,1,-0.09084006025618527,1,1,1,2,0,2,0,2,1,0,0,3,0.48829436247769853,0.14599485774913426,0
1,0,1,0,1.055046287894822,1,2,0,2,2,0,0,2,0,0,1,2,-0.6660487587816584,0.011253577200378234,0
1,1,1,0,-0.7592737633442728,1,2,1,1,0,2,1,1,0,2,0,2,1.6970648824714567,-0.12816859758662738,0
0,1,1,1,0.8163199653633622,1,0,1,0,2,2,2,0,1,0,0,0,-0.769047443728405,0.012830713028853503,0
0,0,1,1,-0.3295663827876451,1,0,1,1,1,1,2,0,2,0,0,1,-1.0177599873121876,-0.7434648488466354,0
1,0,1,1,0.5298483783256103,1,1,0,2,1,0,0,0,1,0,1,3,-0.1844696231443618,0.13586975798198486,0
1,0,0,0,-0.09084006025618527,1,0,0,1,1,2,0,2,1,2,1,3,-1.525174913487966,-0.8620699532143744,0
0,0,0,1,0.05239573326269064,1,0,2,0,1,0,0,1,1,0,1,0,1.6815634081483677,0.7683573510306728,0
0,1,1,0,-0.28182111828135314,0,0,1,2,1,2,0,1,2,0,0,3,0.3243232118601358,0.059886609064208424,0
1,0,0,1,-0.6160379698253969,1,0,1,1,2,2,2,0,0,2,1,2,0.21477945997697365,-0.3901022345229331,0
1,1,0,1,0.5775936428319023,1,2,0,0,1,1,0,0,2,2,1,2,0.558912189949548,0.9101031351877451,0
1,0,1,0,-0.23407585377506118,1,0,1,0,2,2,0,1,2,2,0,3,0.006370749633222333,-0.2944133066237479,0
1,0,0,1,0.8640652298696541,1,1,1,0,2,0,2,2,1,2,0,0,-1.6112942152829046,-0.7184944669929505,0
1,0,1,0,1.00730102338853,1,2,0,0,2,0,0,1,2,0,0,2,0.40734221879045646,1.0614408237251156,0
1,0,1,1,-1.6186885244575282,1,2,1,2,2,2,1,2,2,0,1,3,0.7686988091220186,-1.1904677982674114,0
0,0,0,0,1.5324989329577416,1,1,1,2,2,0,2,2,0,1,1,3,-0.27300026538955846,1.0684060392522954,0
0,0,0,0,-1.2844716729134844,1,2,0,1,2,1,0,2,2,2,0,2,0.9120013273087964,-0.8824043414939655,0
0,1,1,0,-0.5682927053191049,1,2,0,0,1,0,0,0,2,0,0,2,-0.933018594345968,-0.753185842636382,0
1,0,0,1,1.4847536684514497,1,1,1,0,1,0,2,1,1,1,0,3,-0.9529982723623937,0.028517882568311594,0
1,1,1,0,1.150536816907406,1,0,1,2,1,2,0,2,1,2,1,2,-1.1614069827061453,-0.029667765594680602,0
0,1,1,0,-0.37731164729393707,1,2,0,1,2,0,1,1,2,2,1,1,-0.42870396303480757,-0.3480864380390747,0
0,0,1,1,-0.8547642923568568,1,0,1,1,2,1,1,2,0,1,0,0,1.2240976770136538,-0.28249218029036355,0
1,0,1,0,0.29112205579415046,1,1,1,2,2,0,2,0,1,0,0,2,1.1576135760279616,1.122472051478986,0
0,0,1,0,1.3892631394388657,0,2,2,2,2,1,1,1,1,1,1,0,-0.3908114702450345,0.8548360301948845,0
0,0,1,1,1.150536816907406,0,0,1,2,0,1,2,2,1,2,1,0,0.32673455231039383,1.3562192964914426,0
1,0,1,1,0.29112205579415046,1,1,0,2,0,1,1,2,2,1,0,2,0.7848892378594671,0.8655392260130409,0
0,0,0,0,-0.5682927053191049,1,2,2,2,1,1,2,2,2,0,0,0,-0.8837583537192631,-0.6756087201410721,0
0,1,0,1,-0.8070190278505648,1,2,0,2,1,0,0,2,1,0,1,3,-1.137982532617922,-0.9310036978596788,0
0,0,1,1,0.5298483783256103,1,0,1,1,2,0,0,2,0,0,1,3,1.6591723896816841,1.7406419452449704,0
1,0,0,0,-0.6160379698253969,1,2,0,2,2,2,2,0,1,1,0,3,0.42559951077098346,-0.20184497488339578,0
1,1,0,1,-1.2367264084071925,1,0,1,2,1,1,1,1,2,1,0,1,1.6915532471565808,-0.6381896291501714,0
0,0,1,1,0.8640652298696541,0,0,2,1,1,2,2,0,0,0,0,3,-0.5478930767190026,0.3145744013223602,0
0,0,1,0,-0.42505691180022903,1,2,1,1,1,1,0,0,1,1,1,3,0.7232278177742912,-0.12232589866334448,0
1,0,0,1,1.5324989329577416,1,1,1,0,2,1,2,1,1,1,1,2,-0.948520068669057,0.11185912782463157,0
1,0,1,0,1.2460273459199898,1,2,2,0,1,1,0,0,0,0,1,3,-0.8141739578689526,0.007543659824499396,1
1,0,0,0,1.055046287894822,1,1,0,1,2,0,2,2,2,2,1,2,0.05804233071018549,0.8632492921410914,0
1,1,1,1,-1.5231979954449444,1,0,0,2,0,1,2,1,1,0,1,1,-0.6109324056328976,-1.1904341227692945,0
1,0,1,0,0.6730841718444862,1,0,2,1,2,1,1,1,1,0,1,3,-1.1397049186538206,-0.21874446235506248,0
0,0,1,1,-0.7592737633442728,1,2,1,2,1,2,0,0,2,0,0,1,-0.808317845346897,-0.8044062752721944,0
1,0,1,0,-1.1889811439009006,0,2,1,2,0,1,2,1,0,1,0,3,-1.5985485586172534,-1.1579597174185592,0
0,0,0,0,0.6253389073381943,1,2,1,2,1,2,2,1,0,0,0,0,0.7280504986748079,0.9109281848916091,0
0,1,1,1,-1.5709432599512363,1,0,0,1,0,0,1,0,0,0,0,0,-0.010853110725765386,-1.1765373672130517,1
1,0,1,1,0.2433767912878585,1,2,0,2,2,0,2,1,0,0,0,3,-1.3949625291740186,-0.6726901769709405,0
1,0,1,0,0.05239573326269064,1,1,0,1,1,1,2,2,1,2,0,0,-1.1255813531594505,-0.5556004700184621,0
1,1,0,0,-0.5682927053191049,1,1,0,2,1,1,2,0,0,0,0,0,-1.3660264437709193,-0.9568159671662863,0
0,0,0,0,-1.0934906148883166,1,0,1,2,1,2,1,2,2,2,0,2,0.40837565041199575,-0.7340413219569216,0
1,0,1,1,-0.23407585377506118,1,0,1,1,0,2,1,0,1,1,0,1,-1.3949625291740186,-0.8220353985363941,0
0,0,1,1,-1.2367264084071925,1,2,1,1,2,0,1,1,0,0,1,3,0.9013225338862244,-0.7798792874770486,0
1,0,1,1,1.150536816907406,1,2,0,2,1,1,2,2,0,0,0,2,-1.6515980485229356,-0.5699125567181467,0
0,0,1,0,-0.9025095568631487,1,1,0,2,0,1,2,2,0,1,0,1,-0.8551667455233436,-0.8554414926683637,0
0,0,0,1,-0.472802176306521,1,1,1,0,0,2,2,0,2,0,1,1,1.3760121253799256,0.4230880814210665,0
1,0,0,1,0.8640652298696541,1,0,1,1,1,2,1,0,2,0,1,1,0.7769662620943326,1.4494499130280936,0
1,0,1,1,0.8163199653633622,0,2,1,0,2,0,2,2,0,2,0,0,-1.4690251287176657,-0.4723883141715901,0
0,1,1,0,-0.7592737633442728,1,2,1,0,0,0,2,2,2,1,1,0,1.1338446487325586,-0.10685761986164594,0
0,0,0,1,0.3388673203004424,1,2,0,0,0,1,2,2,0,1,1,2,-0.007408338653968038,0.14581525509251067,1
1,0,1,0,-1.5231979954449444,1,2,0,1,1,2,2,1,2,1,1,1,1.2234087225992945,-1.0804218830043857,0
0,1,1,1,0.19563152678156653,0,1,2,2,1,0,0,2,1,2,0,2,0.3670383855504251,0.24307570623715144,0
0,0,0,1,1.055046287894822,1,2,0,2,1,2,1,1,0,0,1,0,0.6495096954378239,0.9696919291056083,0
1,0,1,1,0.8163199653633622,1,1,2,1,1,0,2,0,2,2,1,0,1.7335794664325108,1.7186013317274558,0
1,0,0,1,-0.7115284988379809,1,0,2,0,0,1,2,0,0,0,0,3,-0.9144168251582613,-0.9045459815058305,0
0,1,1,0,1.3415178749325738,1,2,1,1,0,0,1,2,1,2,0,0,0.44799052923766725,1.6605335478078729,0
0,1,1,0,1.2937726104262819,1,1,1,2,0,0,2,2,1,2,0,2,-0.12143029423046682,0.8191905154381408,0
1,0,0,0,1.6279894619703257,1,1,2,1,0,2,2,2,2,0,0,2,-1.5858029019516025,-0.5243496077659743,0
1,1,0,1,-1.5709432599512363,0,1,2,0,0,0,2,2,1,0,0,2,-1.6726111581609007,-1.2624716258243736,0
1,0,0,0,1.3415178749325738,1,2,1,1,1,2,0,0,0,0,1,1,-1.3081542729647206,-0.16343806928106572,0
0,1,0,0,-1.0457453503820247,1,1,0,2,0,1,0,1,1,1,0,2,0.535487739861325,-0.5787916630549705,0
1,0,0,0,-0.7115284988379809,1,1,0,2,2,1,1,0,0,1,1,0,0.2502606123164884,-0.4154486594389234,0
0,0,0,0,0.48210311381931836,1,0,0,2,1,0,1,2,2,0,1,2,0.20272275772568243,0.49435666060247624,0
1,0,1,1,0.4343578493130264,1,2,0,0,1,1,2,0,1,0,1,0,-1.611983169697264,-0.8183310937435345,0
1,0,1,1,-1.0934906148883166,0,1,0,2,1,2,2,0,1,0,0,0,-0.0900828683771088,-0.8826007818996474,0
0,0,0,0,0.6253389073381943,1,1,1,2,2,2,2,2,0,0,1,3,1.4941678074425815,1.350241895575692,0
1,0,1,0,-0.8070190278505648,1,2,1,1,0,0,2,2,1,0,0,3,-0.3394843663752513,-0.7238657089425969,0
0,0,1,1,0.6253389073381943,1,2,1,1,0,1,0,1,2,0,1,2,0.4514353013094651,1.152359056057739,0
1,0,0,0,-0.1863305892687692,1,1,0,0,1,2,2,2,1,1,1,3,0.990197653338601,0.09454430920952303,0
1,0,1,0,1.055046287894822,1,2,0,0,2,2,1,0,0,0,0,3,1.0046656960401508,1.421785491325056,0
1,0,0,0,0.29112205579415046,1,2,1,1,1,2,1,1,1,0,0,1,0.08387812124866707,0.12625540326960846,0
1,0,0,1,-1.1889811439009006,1,2,1,2,0,2,0,1,0,0,0,1,1.2619901698034273,-0.6402999603654974,0
1,1,0,1,0.14788626227527457,1,2,1,1,1,2,1,2,2,2,1,0,-0.36118643042757564,-0.1555860656368074,0
0,0,0,1,-0.8070190278505648,0,2,1,1,2,1,1,2,0,1,1,0,1.3691225812363308,-0.21921591932869924,0
0,0,0,0,0.05239573326269064,1,1,1,2,0,0,1,1,2,2,1,3,-0.8872031257910608,-0.5549662481372605,0
0,1,0,0,-1.6186885244575282,1,1,1,1,1,0,0,2,1,2,1,1,-0.74803433409044,-1.2482774033680981,0
1,0,0,0,-0.42505691180022903,1,0,1,1,2,2,0,2,2,1,0,1,-1.5379205701536165,-1.001885008812744,0
1,0,0,0,0.9118104943759461,1,0,0,2,2,1,2,2,2,0,1,3,1.0449695292801815,1.6181136453466116,0
1,0,1,1,-1.1412358793946085,1,2,2,2,2,1,1,1,1,0,1,3,-0.2719668337680194,-0.9603406693025225,0
1,0,0,1,1.3892631394388657,1,2,1,0,2,2,1,2,0,1,1,3,-0.9257845729951931,0.2604522632654744,0
0,0,1,1,0.00465046875639867,0,1,0,0,0,1,1,2,1,1,1,3,-0.9164836884013399,-0.4845844570729292,0
0,0,0,1,0.5775936428319023,0,0,1,1,2,0,2,2,1,1,1,3,1.4132156637553395,1.6919078868867896,0
1,0,1,1,1.3892631394388657,1,2,1,0,1,2,0,1,2,0,1,1,1.1786266856659267,2.1557205224509204,0
0,0,0,0,-0.0430947957498933,1,2,0,2,2,2,2,0,2,1,1,1,0.20306723493286188,0.031509389317696604,0
1,0,0,1,0.8163199653633622,1,0,2,2,0,0,2,1,0,0,0,1,0.4207768298704669,0.683405294447761,0
1,0,1,0,-0.520547440812813,1,0,1,0,0,0,1,1,2,0,0,2,-0.07251453081094164,-0.410981043355414,0
1,0,1,0,1.6757347264766176,1,2,1,2,1,1,2,2,1,0,0,3,-0.36015299880603635,0.8928500549858507,0
0,0,0,0,0.14788626227527457,1,0,1,2,1,1,1,1,0,2,0,0,1.462131427174864,0.9776674095762953,0
1,1,0,1,0.29112205579415046,1,0,0,1,1,0,0,2,1,1,0,0,-1.2857632544980366,-0.556689311124242,1
0,0,1,1,-0.7115284988379809,1,0,1,2,1,1,2,2,2,2,1,2,-0.2671441528675028,-0.5505828207990432,0
0,1,0,1,-0.8070190278505648,1,1,1,1,2,0,1,0,1,0,1,3,-0.5241241494235996,-0.7189041855533729,1
1,0,1,1,-1.3799622019260684,1,2,1,2,2,1,2,2,0,0,0,2,0.010159998912199613,-1.069887064676814,0
0,0,0,0,-0.37731164729393707,1,0,0,1,2,1,1,1,0,2,1,2,-0.13073117882432006,-0.30044122078667385,0
1,0,0,1,0.14788626227527457,1,0,1,0,1,2,2,2,2,0,0,3,0.08250021241994784,-0.02606448729617174,0
0,0,1,0,-0.3295663827876451,1,2,1,1,1,2,1,1,0,2,1,0,-1.2361585366641517,-0.7688224989286649,0
1,1,0,0,0.8640652298696541,1,1,2,2,1,0,1,1,2,0,0,1,0.06252053440352213,0.6393914184089662,0
1,0,0,0,-0.9980000858757326,1,2,0,1,2,0,1,1,1,0,1,2,-0.8796246272331062,-0.9958458694837791,0
1,0,0,1,0.4343578493130264,0,0,0,1,2,0,1,2,0,0,0,2,-1.0814882706404423,-0.31706007910736633,0
1,0,1,0,1.1982820814136979,1,0,1,1,1,1,0,0,0,0,1,2,-1.4972722597064059,-0.46893657561460733,0
1,0,0,1,-1.4277074664323604,1,2,0,0,1,2,0,0,0,0,1,2,0.9306030964965033,-1.0061000586603766,0
0,0,1,1,0.38661258480673444,1,1,1,2,2,2,0,1,0,0,0,2,-0.23579672701414503,-0.07375460521272868,0
1,1,1,0,1.055046287894822,0,2,2,1,1,0,0,2,0,1,1,1,0.45729141383152094,1.2473688614115672,0
1,0,1,0,0.9118104943759461,1,2,0,0,2,1,1,2,0,0,0,0,0.80865816515487,1.7454294785605902,0
0,1,1,1,0.5298483783256103,1,2,1,1,2,0,0,1,1,1,1,3,0.6405532880511501,0.9403549576627647,0
1,0,0,1,-0.472802176306521,1,1,1,1,1,2,0,0,1,1,1,0,-0.08594914189095208,-0.2525771127965129,0
1,0,1,0,0.7685747008570701,1,2,0,2,1,2,2,1,1,0,1,1,-0.3732431326788671,0.10720068391845988,0
0,0,1,1,1.7234799909829095,1,2,0,0,1,2,1,2,2,0,1,0,-0.4149248747476174,0.8988723565657571,0
1,0,0,1,-0.09084006025618527,1,2,2,1,0,2,2,2,1,1,0,3,0.5037958368007875,0.34302458464812535,0
0,0,0,1,0.6730841718444862,1,0,0,2,0,0,0,2,0,0,1,2,-0.0015522261319121547,0.5305129204139931,0
0,0,1,1,0.00465046875639867,1,1,1,1,1,0,0,1,0,0,0,3,1.231331698364429,0.4383094065699077,0
0,0,1,0,0.959555758882238,1,0,0,2,0,0,0,2,1,0,1,2,1.3202068178168056,1.9621369215258924,0
